cell_id,x,y,longitude,latitude,B02,B03,B04,B08,B11,B12,NDVI,NDWI,red_nir_ratio,swir_nir_ratio,elevation,slope,aspect,hillshade,distance_to_moil_balaghat_m,valid_feature_fraction,feature_quality
GRID-00101,420737.89,2418488.9,80.232832,21.868675,648.0,932.0,1054.0,2684.0,3255.0,2319.0,0.4360620975494385,-0.4845133125782013,0.39269745349884033,1.1903873682022095,382.6103210449219,89.5810775756836,161.70452880859375,0.0,2513.7,1.0,valid
GRID-00102,420767.89,2418488.9,80.233123,21.868676,482.0,792.0,676.0,2545.0,2744.0,1803.0,0.5802546143531799,-0.5253221392631531,0.26561886072158813,1.1253437995910645,393.1846008300781,89.66922760009766,180.07908630371094,0.0,2519.86,1.0,valid
GRID-00103,420797.89,2418488.9,80.233413,21.868678,498.0,896.0,733.0,3062.0,2736.0,1698.0,0.6137022376060486,-0.5472460985183716,0.23938600718975067,0.9016982913017273,402.1560363769531,89.66950225830078,180.07156372070312,0.0,2526.35,1.0,valid
GRID-00104,420827.89,2418488.9,80.233703,21.868679,477.0,812.0,700.0,2608.0,2759.0,1733.0,0.5767835974693298,-0.5251461863517761,0.26840490102767944,1.0644171237945557,410.4258117675781,89.66979217529297,180.07080078125,0.0,2533.19,1.0,valid
GRID-00105,420857.89,2418488.9,80.233994,21.86868,531.0,872.0,773.0,2548.0,2707.0,1738.0,0.5344775915145874,-0.49005845189094543,0.3033751845359802,1.084380030632019,418.86859130859375,89.67008972167969,180.076171875,0.0,2540.36,1.0,valid
GRID-00106,420887.89,2418488.9,80.234284,21.868682,500.0,817.0,842.0,2732.0,2708.0,1770.0,0.5288192629814148,-0.5395886301994324,0.3081991374492645,1.0054904222488403,428.1954345703125,89.67042541503906,180.087158203125,0.0,2547.86,1.0,valid
GRID-00107,420917.89,2418488.9,80.234574,21.868683,518.0,888.0,746.0,3188.0,2767.0,1664.0,0.6207422018051147,-0.5642787218093872,0.2340025156736374,0.8688833117485046,439.1824951171875,89.67080688476562,180.09832763671875,0.0,2555.7,1.0,valid
GRID-00108,420947.89,2418488.9,80.234865,21.868684,494.0,866.0,758.0,2866.0,2700.0,1710.0,0.5816776752471924,-0.535905659198761,0.2644801139831543,0.9818562269210815,451.4549255371094,89.67122650146484,180.11279296875,0.0,2563.86,1.0,valid
GRID-00109,420977.89,2418488.9,80.235155,21.868686,466.0,1058.0,730.0,4020.0,2784.0,1709.0,0.6926315426826477,-0.5833005309104919,0.18159203231334686,0.6960198879241943,466.38690185546875,89.67169189453125,180.12759399414062,0.0,2572.34,1.0,valid
GRID-00110,421007.89,2418488.9,80.235446,21.868687,539.0,934.0,764.0,3002.0,2763.0,1799.0,0.5942645072937012,-0.5254064798355103,0.2544969916343689,0.9257162809371948,482.34625244140625,89.67220306396484,180.12948608398438,0.0,2581.15,1.0,valid
GRID-00111,421037.89,2418488.9,80.235736,21.868688,618.0,908.0,929.0,2776.0,2865.0,1841.0,0.4985154867172241,-0.5070575475692749,0.33465418219566345,1.042507290840149,496.8434753417969,89.6727294921875,180.119873046875,0.0,2590.27,1.0,valid
GRID-00112,421067.89,2418488.9,80.236026,21.86869,628.0,952.0,876.0,3049.0,2964.0,1893.0,0.5536305904388428,-0.524118959903717,0.2873073220252991,0.9662184715270996,509.5064392089844,89.67325592041016,180.12127685546875,0.0,2599.71,1.0,valid
GRID-00113,421097.89,2418488.9,80.236317,21.868691,614.0,980.0,860.0,2932.0,2887.0,1875.0,0.5464134812355042,-0.49897751212120056,0.29331517219543457,0.9761255383491516,524.36279296875,89.67377471923828,180.12957763671875,0.0,2609.46,1.0,valid
GRID-00114,421127.89,2418488.9,80.236607,21.868693,593.0,904.0,818.0,2542.0,2476.0,1607.0,0.5130952596664429,-0.47533369064331055,0.3217938542366028,1.0263571739196777,540.6025390625,89.67418670654297,180.1031036376953,0.0,2619.51,1.0,valid
GRID-00115,421157.89,2418488.9,80.236897,21.868694,552.0,836.0,835.0,2536.0,2628.0,1679.0,0.504598081111908,-0.5041518807411194,0.32925865054130554,1.068611979484558,552.4369506835938,89.67430114746094,180.0245361328125,0.0,2629.87,1.0,valid
GRID-00116,421187.89,2418488.9,80.237188,21.868695,562.0,858.0,858.0,2766.0,3019.0,1925.0,0.5264900922775269,-0.5264900922775269,0.3101952075958252,1.1095443964004517,552.3140258789062,89.67403411865234,179.92257690429688,0.0,2640.53,1.0,valid
GRID-00117,421217.89,2418488.9,80.237478,21.868697,492.0,752.0,846.0,2408.0,2871.0,1891.0,0.4800245761871338,-0.5240506529808044,0.35132890939712524,1.1968438625335693,538.1810913085938,89.67351531982422,179.85693359375,0.0,2651.49,1.0,valid
GRID-00118,421247.89,2418488.9,80.237768,21.868698,482.0,746.0,774.0,2240.0,2481.0,1637.0,0.48639681935310364,-0.5003348588943481,0.3455356955528259,1.1660714149475098,519.3517456054688,89.67291259765625,179.85081481933594,0.0,2662.74,1.0,valid
GRID-00119,421277.89,2418488.9,80.238059,21.868699,526.0,864.0,745.0,2630.0,2432.0,1580.0,0.5585185885429382,-0.5054379105567932,0.2832699716091156,0.9292774796485901,502.437255859375,89.67239379882812,179.8809051513672,0.0,2674.28,1.0,valid
GRID-00120,421307.89,2418488.9,80.238349,21.868701,322.0,728.0,446.0,3176.0,2176.0,1209.0,0.7537271976470947,-0.6270491480827332,0.14042820036411285,0.7052896618843079,490.0471496582031,89.6720199584961,179.91268920898438,0.0,2686.1,1.0,valid
GRID-00121,421337.89,2418488.9,80.238639,21.868702,355.0,686.0,453.0,3029.0,2163.0,1213.0,0.7398046851158142,-0.6306864023208618,0.1495543122291565,0.7170683741569519,480.2314758300781,89.6717300415039,179.92587280273438,0.0,2698.2,1.0,valid
GRID-00122,421367.89,2418488.9,80.23893,21.868703,388.0,612.0,554.0,2168.0,2301.0,1423.0,0.5929464101791382,-0.559712290763855,0.2555350363254547,1.0622693300247192,471.4761962890625,89.67145538330078,179.92526245117188,0.0,2710.59,1.0,valid
GRID-00123,421397.89,2418488.9,80.23922,21.868705,383.0,626.0,600.0,2364.0,2371.0,1430.0,0.5951417088508606,-0.5812708735466003,0.25380709767341614,0.9818105101585388,462.0162658691406,89.67115020751953,179.91580200195312,0.0,2723.25,1.0,valid
GRID-00124,421427.89,2418488.9,80.23951,21.868706,412.0,652.0,690.0,2274.0,2399.0,1453.0,0.5344129204750061,-0.5543404221534729,0.30343005061149597,1.0558487176895142,450.9854431152344,89.67082214355469,179.90823364257812,0.0,2736.17,1.0,valid
GRID-00125,421457.89,2418488.9,80.239801,21.868707,442.0,709.0,662.0,2357.0,2429.0,1484.0,0.5614441633224487,-0.5375081300735474,0.28086552023887634,1.0449724197387695,439.0815734863281,89.6705093383789,179.91915893554688,0.0,2749.37,1.0,valid
GRID-00126,421487.89,2418488.9,80.240091,21.868709,311.0,600.0,529.0,2372.0,2206.0,1312.0,0.6352981925010681,-0.5962315201759338,0.22301854193210602,0.9806070923805237,430.86663818359375,89.67025756835938,179.94863891601562,0.0,2762.83,1.0,valid
GRID-00127,421517.89,2418488.9,80.240381,21.86871,376.0,620.0,628.0,2275.0,2157.0,1299.0,0.5673441290855408,-0.5716753602027893,0.27604395151138306,0.9560439586639404,427.2433776855469,89.67005157470703,179.957763671875,0.0,2776.54,1.0,valid
GRID-00128,421547.89,2418488.9,80.240672,21.868711,440.0,690.0,684.0,2206.0,2240.0,1389.0,0.5266435146331787,-0.5234807133674622,0.3100634813308716,1.0077062845230103,421.7281799316406,89.6698226928711,179.93310546875,0.0,2790.51,1.0,valid
GRID-00129,421577.89,2418488.9,80.240962,21.868713,448.0,697.0,642.0,2596.0,2382.0,1470.0,0.6034589409828186,-0.5766777992248535,0.2473035305738449,0.9114021062850952,411.26495361328125,89.66951751708984,179.90447998046875,0.0,2804.74,1.0,valid
GRID-00130,421607.89,2418488.9,80.241252,21.868714,529.0,843.0,860.0,2386.0,2448.0,1519.0,0.4701170325279236,-0.47785693407058716,0.3604358732700348,1.036462664604187,397.7870788574219,89.66915130615234,179.90158081054688,0.0,2819.21,1.0,valid
GRID-00131,421637.89,2418488.9,80.241543,21.868715,390.0,704.0,666.0,2412.0,2385.0,1460.0,0.5672515034675598,-0.5481386184692383,0.2761194109916687,0.9809286594390869,387.6878356933594,89.66883850097656,179.9376220703125,0.0,2833.92,1.0,valid
GRID-00132,421667.89,2418488.9,80.241833,21.868717,381.0,664.0,581.0,2662.0,2210.0,1274.0,0.6416898369789124,-0.6007216572761536,0.21825695037841797,0.8456047773361206,383.032470703125,89.6686782836914,179.9769287109375,0.0,2848.88,1.0,valid
GRID-00133,421697.89,2418488.9,80.242124,21.868718,455.0,683.0,720.0,2166.0,2442.0,1522.0,0.5010395050048828,-0.5205335021018982,0.33240994811058044,1.120498538017273,381.45477294921875,89.66860961914062,179.97540283203125,0.0,2864.07,1.0,valid
GRID-00134,421727.89,2418488.9,80.242414,21.868719,461.0,736.0,816.0,2322.0,2795.0,1845.0,0.47992345690727234,-0.5186396837234497,0.35142120718955994,1.1477174758911133,376.1283264160156,89.66848754882812,179.9469757080078,0.0,2879.49,1.0,valid
GRID-00135,421757.89,2418488.9,80.242704,21.868721,506.0,814.0,888.0,2521.0,2812.0,1766.0,0.47902607917785645,-0.5118440389633179,0.352241188287735,1.101150393486023,367.7242431640625,89.66827392578125,179.92376708984375,0.0,2895.14,1.0,valid
GRID-00136,421787.89,2418488.9,80.242995,21.868722,543.0,845.0,921.0,2584.0,2800.0,1826.0,0.4744650721549988,-0.5071449279785156,0.35642415285110474,1.0727554559707642,356.6233215332031,89.66799926757812,179.9119415283203,0.0,2911.02,1.0,valid
GRID-00137,421817.89,2418488.9,80.243285,21.868723,536.0,863.0,960.0,2489.0,2788.0,1775.0,0.44331687688827515,-0.4850834906101227,0.38569706678390503,1.1297709941864014,345.3480529785156,89.66768646240234,179.91744995117188,0.0,2927.11,1.0,valid
GRID-00138,421847.89,2418488.9,80.243575,21.868725,498.0,849.0,853.0,2558.0,2758.0,1793.0,0.4998534321784973,-0.5016143918037415,0.3334636390209198,1.0867865085601807,336.5833740234375,89.66741180419922,179.94119262695312,0.0,2943.43,1.0,valid
GRID-00139,421877.89,2418488.9,80.243866,21.868726,406.0,736.0,644.0,2610.0,2704.0,1769.0,0.6041795015335083,-0.5600717663764954,0.24674329161643982,1.0463601350784302,331.6143493652344,89.6672134399414,179.96693420410156,0.0,2959.96,1.0,valid
GRID-00140,421907.89,2418488.9,80.244156,21.868727,510.0,788.0,791.0,2377.0,2782.0,1798.0,0.5006313323974609,-0.5020536780357361,0.3327724039554596,1.1686999797821045,328.8290710449219,89.6671142578125,179.97982788085938,0.0,2976.7,1.0,valid
GRID-00141,421937.89,2418488.9,80.244446,21.868729,528.0,824.0,856.0,2526.0,2994.0,2020.0,0.4937906265258789,-0.5080597400665283,0.3388756811618805,1.1733967065811157,326.7381286621094,89.66704559326172,179.98428344726562,0.0,2993.64,1.0,valid
GRID-00142,421967.89,2418488.9,80.244737,21.86873,678.0,936.0,1180.0,2250.0,3394.0,2534.0,0.3119533360004425,-0.4124293327331543,0.5244444608688354,1.4724444150924683,325.06878662109375,89.6669921875,179.98809814453125,0.0,3010.8,1.0,valid
GRID-00143,421997.89,2418488.9,80.245027,21.868731,584.0,891.0,992.0,2460.0,3377.0,2439.0,0.4252607524394989,-0.46821844577789307,0.4032520353794098,1.3638211488723755,323.69793701171875,89.66696166992188,179.98959350585938,0.0,3028.15,1.0,valid
GRID-00144,422027.89,2418488.9,80.245317,21.868733,580.0,843.0,910.0,2414.0,3310.0,2293.0,0.4524669647216797,-0.4823457598686218,0.3769676685333252,1.3844242095947266,322.1308898925781,89.66693878173828,179.98928833007812,0.0,3045.69,1.0,valid
GRID-00145,422057.89,2418488.9,80.245608,21.868734,606.0,920.0,1122.0,2494.0,3437.0,2477.0,0.3794247508049011,-0.4610427916049957,0.4498797059059143,1.35725736618042,320.70196533203125,89.6668930053711,179.98672485351562,0.0,3063.43,1.0,valid
GRID-00146,422087.89,2418488.9,80.245898,21.868735,636.0,1068.0,1214.0,2668.0,3349.0,2344.0,0.37454918026924133,-0.4282655417919159,0.45502251386642456,1.2275112867355347,318.97772216796875,89.66683197021484,179.98501586914062,0.0,3081.36,1.0,valid
GRID-00147,422117.89,2418488.9,80.246188,21.868737,690.0,1094.0,1044.0,2541.0,3422.0,2567.0,0.4175731837749481,-0.3980742394924164,0.41086187958717346,1.3388429880142212,317.4814758300781,89.6667709350586,179.99118041992188,0.0,3099.48,1.0,valid
GRID-00148,422147.89,2418488.9,80.246479,21.868738,490.0,811.0,800.0,2121.0,3003.0,2002.0,0.452242374420166,-0.44679397344589233,0.3771805763244629,1.4724186658859253,317.1507873535156,89.66675567626953,180.00311279296875,0.0,3117.78,1.0,valid
GRID-00149,422177.89,2418488.9,80.246769,21.868739,668.0,1038.0,1194.0,2665.0,3301.0,2346.0,0.381186842918396,-0.4393734931945801,0.448030024766922,1.1939961910247803,318.1817626953125,89.66677856445312,180.00448608398438,0.0,3136.26,1.0,valid
GRID-00150,422207.89,2418488.9,80.247059,21.868741,718.0,1060.0,1150.0,2670.0,3533.0,2509.0,0.39790570735931396,-0.4316353499889374,0.43071162700653076,1.2805243730545044,318.0740051269531,89.66678619384766,179.9974365234375,0.0,3154.92,1.0,valid
GRID-00151,422237.89,2418488.9,80.24735,21.868742,621.0,917.0,1052.0,2602.0,3523.0,2590.0,0.4241926968097687,-0.47882920503616333,0.4043043851852417,1.3616448640823364,317.55035400390625,89.6667709350586,179.99539184570312,0.0,3173.75,1.0,valid
GRID-00152,422267.89,2418488.9,80.24764,21.868743,510.0,804.0,768.0,2435.0,3200.0,2164.0,0.5204495787620544,-0.5035505294799805,0.3154004216194153,1.3609856367111206,316.9020690917969,89.66675567626953,179.9919891357422,0.0,3192.76,1.0,valid
GRID-00153,422297.89,2418488.9,80.24793,21.868745,621.0,928.0,1078.0,2740.0,3344.0,2225.0,0.4353064000606537,-0.49400219321250916,0.3934306800365448,1.2339415550231934,315.44549560546875,89.66670989990234,179.9872283935547,0.0,3211.93,1.0,valid
GRID-00154,422327.89,2418488.9,80.248221,21.868746,474.0,748.0,738.0,2293.0,2284.0,1414.0,0.513032078742981,-0.5080565810203552,0.3218490779399872,1.290885329246521,314.0133972167969,89.66667175292969,179.99636840820312,0.0,3231.26,1.0,valid
GRID-00155,422357.89,2418488.9,80.248511,21.868747,342.0,562.0,424.0,2170.0,1900.0,1096.0,0.6730917692184448,-0.5885797739028931,0.1953916996717453,0.9096774458885193,314.9417419433594,89.66667175292969,180.00576782226562,0.0,3250.76,1.0,valid
GRID-00156,422387.89,2418488.9,80.248801,21.868749,855.0,1236.0,1466.0,2597.0,3617.0,2782.0,0.27836576104164124,-0.35507434606552124,0.5644974708557129,1.1678860187530518,315.37158203125,89.66667938232422,179.99896240234375,0.0,3270.41,1.0,valid
GRID-00157,422417.89,2418488.9,80.249092,21.86875,876.0,1274.0,1562.0,2544.0,3585.0,2752.0,0.23916222155094147,-0.33263492584228516,0.6139937043190002,1.4048740863800049,314.6890869140625,89.66665649414062,179.9940185546875,0.0,3290.23,1.0,valid
GRID-00158,422447.89,2418488.9,80.249382,21.868751,648.0,972.0,1110.0,2368.0,2240.0,1493.0,0.3617021143436432,-0.4179641008377075,0.46875,1.2474662065505981,314.45660400390625,89.6666259765625,179.99362182617188,0.0,3310.19,1.0,valid
GRID-00159,422477.89,2418488.9,80.249673,21.868753,346.0,698.0,410.0,2608.0,1400.0,915.0,0.7282968163490295,-0.5777375102043152,0.15720859169960022,0.6104294061660767,313.37579345703125,89.6666030883789,179.99603271484375,0.0,3330.31,1.0,valid
GRID-00160,422507.89,2418488.9,80.249963,21.868754,463.0,747.0,646.0,2390.0,1414.0,909.0,0.574440062046051,-0.5237488150596619,0.27029287815093994,0.5774058699607849,313.441650390625,89.66659545898438,180.0017852783203,0.0,3350.57,1.0,valid
GRID-00161,422537.89,2418488.9,80.250253,21.868755,274.0,396.0,338.0,1208.0,1527.0,1012.0,0.5627425909042358,-0.5062344074249268,0.27980130910873413,1.2491722106933594,313.8334655761719,89.66661071777344,180.0022430419922,0.0,3370.98,1.0,valid
GRID-00162,422567.89,2418488.9,80.250544,21.868757,525.0,761.0,946.0,1942.0,2922.0,2221.0,0.3448753356933594,-0.4369219243526459,0.4871266782283783,1.0911431312561035,313.6704406738281,89.66661834716797,179.9973602294922,0.0,3391.53,1.0,valid
GRID-00163,422597.89,2418488.9,80.250834,21.868758,710.0,1058.0,1088.0,2713.0,3242.0,2471.0,0.4275190830230713,-0.43887561559677124,0.40103209018707275,1.0921489000320435,312.9372253417969,89.66661071777344,179.99520874023438,0.0,3412.22,1.0,valid
GRID-00164,422627.89,2418488.9,80.251124,21.868759,283.0,396.0,317.0,2216.0,2026.0,1467.0,0.7497038841247559,-0.6967840194702148,0.14305055141448975,0.9530686140060425,312.2918395996094,89.6666030883789,179.997802734375,0.0,3433.05,1.0,valid
GRID-00165,422657.89,2418488.9,80.251415,21.86876,792.0,1194.0,1312.0,2801.0,2948.0,2205.0,0.3620228171348572,-0.40225282311439514,0.4684041738510132,0.9346662163734436,312.28753662109375,89.6666030883789,180.00213623046875,0.0,3454.02,1.0,valid
GRID-00166,422687.89,2418488.9,80.251705,21.868762,443.0,736.0,585.0,2376.0,2601.0,1693.0,0.6048632860183716,-0.5269923210144043,0.24621212482452393,1.1456228494644165,313.1163635253906,89.66661071777344,180.00628662109375,0.0,3475.11,1.0,valid
GRID-00167,422717.89,2418488.9,80.251995,21.868763,710.0,1046.0,1130.0,2611.0,3174.0,2178.0,0.3958834111690521,-0.42794638872146606,0.43278437852859497,1.1321332454681396,313.9071960449219,89.68568420410156,135.00070190429688,0.0,3496.34,1.0,valid
GRID-00168,422747.89,2418488.9,80.252286,21.868764,604.0,926.0,968.0,2634.0,,,0.4625208079814911,-0.47977522015571594,0.3675019145011902,1.2539863586425781,,,,,3517.69,0.5714,partial
GRID-00169,417737.89,2418458.9,80.203799,21.868266,319.0,503.0,441.0,2666.0,1838.0,1241.0,0.7161248922348022,-0.6825497150421143,0.16541634500026703,0.6470367312431335,,,,,3487.67,0.7143,partial
GRID-00170,417767.89,2418458.9,80.20409,21.868268,286.0,439.0,338.0,2192.0,1188.0,648.0,0.732806384563446,-0.6662865877151489,0.1541970670223236,0.5456204414367676,306.0006408691406,89.66641998291016,270.0038146972656,128.55613708496094,3466.24,1.0,valid
GRID-00171,417797.89,2418458.9,80.20438,21.868269,314.0,476.0,365.0,2192.0,1194.0,660.0,0.7145092487335205,-0.6431784629821777,0.166514590382576,0.5761861801147461,306.46807861328125,0.7978788614273071,338.7674865722656,182.59266662597656,3444.94,1.0,valid
GRID-00172,417827.89,2418458.9,80.20467,21.86827,537.0,774.0,778.0,2500.0,1842.0,1319.0,0.525320291519165,-0.5271838903427124,0.31119999289512634,0.7432000041007996,306.54510498046875,0.5591773986816406,348.0687561035156,181.7783203125,3423.76,1.0,valid
GRID-00173,417857.89,2418458.9,80.204961,21.868272,1142.0,1416.0,1620.0,2610.0,2155.0,1746.0,0.23404256999492645,-0.2965722978115082,0.6206896305084229,0.9237547516822815,306.8999938964844,0.5237922668457031,325.080078125,181.92762756347656,3402.73,1.0,valid
GRID-00174,417887.89,2418458.9,80.205251,21.868273,1052.0,1458.0,1638.0,2436.0,2819.0,2218.0,0.19587627053260803,-0.2511556148529053,0.6724138259887695,1.1087849140167236,307.40643310546875,0.37132129073143005,322.7308044433594,181.4663848876953,3381.82,1.0,valid
GRID-00175,417917.89,2418458.9,80.205541,21.868275,562.0,984.0,831.0,2809.0,2628.0,1782.0,0.54340660572052,-0.48114949464797974,0.29583480954170227,0.917408287525177,307.195068359375,0.24287846684455872,133.41506958007812,179.5465545654297,3361.06,1.0,valid
GRID-00176,417947.89,2418458.9,80.205832,21.868276,460.0,812.0,864.0,2446.0,2463.0,1790.0,0.47794559597969055,-0.501534640789032,0.3532297611236572,1.0265740156173706,306.6949768066406,0.8587127327919006,143.75733947753906,177.62118530273438,3340.43,1.0,valid
GRID-00177,417977.89,2418458.9,80.206122,21.868277,514.0,796.0,942.0,1711.0,2222.0,1590.0,0.2898605465888977,-0.3649781048297882,0.5505552291870117,1.2887200117111206,306.33197021484375,1.167636513710022,130.3309783935547,176.6126251220703,3319.95,1.0,valid
GRID-00178,418007.89,2418458.9,80.206413,21.868279,468.0,741.0,858.0,1794.0,2005.0,1379.0,0.3529411852359772,-0.4153846204280853,0.47826087474823,1.1555184125900269,305.6846618652344,1.3822667598724365,109.15678405761719,176.3451385498047,3299.61,1.0,valid
