cell_id,label_candidate,label_type,evidence_id,distance_to_evidence_m,confidence,label_basis
GRID-00232,unlabeled,untested_or_unreported,,2508.17,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00233,unlabeled,untested_or_unreported,,2501.06,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00234,unlabeled,untested_or_unreported,,2494.29,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00235,unlabeled,untested_or_unreported,,2487.87,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00236,unlabeled,untested_or_unreported,,2481.79,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00237,unlabeled,untested_or_unreported,,2476.05,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00238,unlabeled,untested_or_unreported,,2470.67,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00239,unlabeled,untested_or_unreported,,2465.64,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00240,unlabeled,untested_or_unreported,,2460.97,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00241,unlabeled,untested_or_unreported,,2456.66,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00242,unlabeled,untested_or_unreported,,2452.7,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00243,unlabeled,untested_or_unreported,,2449.11,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00244,unlabeled,untested_or_unreported,,2445.87,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00245,unlabeled,untested_or_unreported,,2443.01,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00246,unlabeled,untested_or_unreported,,2440.5,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00247,unlabeled,untested_or_unreported,,2438.37,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00248,unlabeled,untested_or_unreported,,2436.6,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00249,unlabeled,untested_or_unreported,,2435.2,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00250,unlabeled,untested_or_unreported,,2434.17,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00251,unlabeled,untested_or_unreported,,2433.51,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00252,unlabeled,untested_or_unreported,,2433.22,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00253,unlabeled,untested_or_unreported,,2433.29,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00254,unlabeled,untested_or_unreported,,2433.74,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00255,unlabeled,untested_or_unreported,,2434.56,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00256,unlabeled,untested_or_unreported,,2435.75,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00257,unlabeled,untested_or_unreported,,2437.3,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00258,unlabeled,untested_or_unreported,,2439.22,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00259,unlabeled,untested_or_unreported,,2441.52,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00260,unlabeled,untested_or_unreported,,2444.17,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00261,unlabeled,untested_or_unreported,,2447.19,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00262,unlabeled,untested_or_unreported,,2450.58,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00263,unlabeled,untested_or_unreported,,2454.33,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00264,unlabeled,untested_or_unreported,,2458.43,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00265,unlabeled,untested_or_unreported,,2462.9,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00266,unlabeled,untested_or_unreported,,2467.72,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00267,unlabeled,untested_or_unreported,,2472.9,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00268,unlabeled,untested_or_unreported,,2478.43,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00269,unlabeled,untested_or_unreported,,2484.31,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00270,unlabeled,untested_or_unreported,,2490.54,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00271,unlabeled,untested_or_unreported,,2497.11,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00272,unlabeled,untested_or_unreported,,2504.02,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00273,unlabeled,untested_or_unreported,,2511.28,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00274,unlabeled,untested_or_unreported,,2518.87,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00275,unlabeled,untested_or_unreported,,2526.79,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00276,unlabeled,untested_or_unreported,,2535.04,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00277,unlabeled,untested_or_unreported,,2543.63,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00278,unlabeled,untested_or_unreported,,2552.53,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00279,unlabeled,untested_or_unreported,,2561.76,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00280,unlabeled,untested_or_unreported,,2571.3,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00281,unlabeled,untested_or_unreported,,2581.15,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00282,unlabeled,untested_or_unreported,,2591.32,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00283,unlabeled,untested_or_unreported,,2601.79,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00284,unlabeled,untested_or_unreported,,2612.56,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00285,unlabeled,untested_or_unreported,,2623.64,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00286,unlabeled,untested_or_unreported,,2635.0,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00287,unlabeled,untested_or_unreported,,2646.66,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00288,unlabeled,untested_or_unreported,,2658.61,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00289,unlabeled,untested_or_unreported,,2670.84,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00290,unlabeled,untested_or_unreported,,2683.35,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00291,unlabeled,untested_or_unreported,,2696.14,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-00292,unlabeled,untested_or_unreported,,2709.19,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
