event_id,equipment_id,equipment_model,mine_block_id,event_type,start_time,end_time,duration_hours,cause_code,description,synthetic
EVT-1149,EXC-02,Excavator 85T,BLOCK_A,maintenance,2026-02-15 15:14:18,2026-02-15 16:50:18,1.6,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1150,EXC-02,Excavator 85T,BLOCK_A,repair,2026-02-22 15:44:00,2026-02-22 18:14:00,2.5,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1151,EXC-02,Excavator 85T,BLOCK_A,downtime,2026-03-04 09:45:59,2026-03-04 11:15:59,1.5,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1152,EXC-02,Excavator 85T,BLOCK_A,downtime,2026-03-08 00:22:52,2026-03-08 05:10:52,4.8,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1153,EXC-02,Excavator 85T,BLOCK_A,downtime,2026-03-13 00:26:06,2026-03-13 19:14:06,18.8,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1154,EXC-02,Excavator 85T,BLOCK_A,downtime,2026-03-22 12:21:40,2026-03-22 14:33:40,2.2,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1155,EXC-02,Excavator 85T,BLOCK_A,maintenance,2026-03-30 15:23:59,2026-03-31 14:05:59,22.7,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1156,EXC-02,Excavator 85T,BLOCK_A,repair,2026-04-10 07:20:49,2026-04-10 12:02:49,4.7,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1157,EXC-02,Excavator 85T,BLOCK_A,maintenance,2026-04-21 12:03:41,2026-04-21 17:21:41,5.3,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1158,EXC-02,Excavator 85T,BLOCK_A,downtime,2026-04-22 20:58:54,2026-04-22 22:46:54,1.8,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1159,EXC-02,Excavator 85T,BLOCK_A,downtime,2026-04-25 19:02:13,2026-04-25 23:56:13,4.9,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1160,EXC-02,Excavator 85T,BLOCK_A,downtime,2026-05-02 17:14:00,2026-05-02 20:26:00,3.2,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1161,EXC-02,Excavator 85T,BLOCK_A,repair,2026-05-10 21:53:53,2026-05-11 08:59:53,11.1,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1162,EXC-02,Excavator 85T,BLOCK_A,downtime,2026-05-17 17:22:43,2026-05-17 18:58:43,1.6,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1163,EXC-02,Excavator 85T,BLOCK_A,repair,2026-05-23 05:40:29,2026-05-23 08:58:29,3.3,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1164,EXC-02,Excavator 85T,BLOCK_A,downtime,2026-05-28 13:08:55,2026-05-28 15:50:55,2.7,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1165,EXC-02,Excavator 85T,BLOCK_A,maintenance,2026-05-31 11:40:32,2026-05-31 17:04:32,5.4,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1166,EXC-02,Excavator 85T,BLOCK_A,repair,2026-06-08 15:57:57,2026-06-08 17:09:57,1.2,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1167,EXC-02,Excavator 85T,BLOCK_A,repair,2026-06-12 04:02:46,2026-06-12 14:56:46,10.9,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1168,EXC-02,Excavator 85T,BLOCK_A,downtime,2026-06-18 07:19:02,2026-06-18 12:37:02,5.3,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1169,EXC-02,Excavator 85T,BLOCK_A,repair,2026-06-26 22:42:11,2026-06-27 03:48:11,5.1,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1170,EXC-02,Excavator 85T,BLOCK_A,downtime,2026-06-29 13:52:25,2026-06-29 16:04:25,2.2,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1171,EXC-02,Excavator 85T,BLOCK_A,maintenance,2026-07-04 13:21:54,2026-07-04 20:27:54,7.1,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1172,EXC-02,Excavator 85T,BLOCK_A,maintenance,2026-07-08 17:06:27,2026-07-08 23:42:27,6.6,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1173,EXC-02,Excavator 85T,BLOCK_A,downtime,2026-07-16 10:52:41,2026-07-16 20:04:41,9.2,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1174,EXC-02,Excavator 85T,BLOCK_A,downtime,2026-07-24 20:59:40,2026-07-25 00:41:40,3.7,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1175,EXC-02,Excavator 85T,BLOCK_A,downtime,2026-08-01 16:58:07,2026-08-01 18:46:07,1.8,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1176,EXC-02,Excavator 85T,BLOCK_A,maintenance,2026-08-09 11:51:11,2026-08-09 14:51:11,3.0,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1177,EXC-02,Excavator 85T,BLOCK_A,downtime,2026-08-18 21:07:29,2026-08-19 04:55:29,7.8,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1178,EXC-02,Excavator 85T,BLOCK_A,downtime,2026-08-25 03:09:42,2026-08-25 06:27:42,3.3,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1179,EXC-03,Excavator 85T,BLOCK_A,maintenance,2025-01-06 06:59:47,2025-01-06 21:41:47,14.7,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1180,EXC-03,Excavator 85T,BLOCK_A,downtime,2025-01-15 00:25:38,2025-01-15 02:31:38,2.1,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1181,EXC-03,Excavator 85T,BLOCK_A,downtime,2025-01-17 14:32:45,2025-01-17 19:50:45,5.3,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1182,EXC-03,Excavator 85T,BLOCK_A,downtime,2025-01-27 11:57:30,2025-01-27 15:33:30,3.6,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1183,EXC-03,Excavator 85T,BLOCK_A,downtime,2025-02-11 17:15:48,2025-02-11 20:45:48,3.5,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1184,EXC-03,Excavator 85T,BLOCK_A,downtime,2025-02-20 10:56:34,2025-02-20 17:08:34,6.2,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1185,EXC-03,Excavator 85T,BLOCK_A,maintenance,2025-02-27 10:53:57,2025-02-27 12:41:57,1.8,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1186,EXC-03,Excavator 85T,BLOCK_A,repair,2025-03-09 22:37:40,2025-03-10 05:43:40,7.1,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1187,EXC-03,Excavator 85T,BLOCK_A,maintenance,2025-03-14 05:44:20,2025-03-14 11:50:20,6.1,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1188,EXC-03,Excavator 85T,BLOCK_A,maintenance,2025-03-22 05:48:28,2025-03-22 14:48:28,9.0,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1189,EXC-03,Excavator 85T,BLOCK_A,downtime,2025-03-28 00:58:34,2025-03-28 06:16:34,5.3,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1190,EXC-03,Excavator 85T,BLOCK_A,repair,2025-03-30 11:09:14,2025-03-30 16:45:14,5.6,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1191,EXC-03,Excavator 85T,BLOCK_A,repair,2025-04-08 06:54:28,2025-04-08 11:54:28,5.0,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1192,EXC-03,Excavator 85T,BLOCK_A,downtime,2025-04-15 15:24:34,2025-04-15 17:48:34,2.4,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1193,EXC-03,Excavator 85T,BLOCK_A,maintenance,2025-04-26 09:53:08,2025-04-26 16:53:08,7.0,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1194,EXC-03,Excavator 85T,BLOCK_A,downtime,2025-05-02 20:26:58,2025-05-03 08:20:58,11.9,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1195,EXC-03,Excavator 85T,BLOCK_A,downtime,2025-05-12 17:37:41,2025-05-12 22:37:41,5.0,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1196,EXC-03,Excavator 85T,BLOCK_A,repair,2025-05-20 17:11:36,2025-05-21 01:23:36,8.2,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1197,EXC-03,Excavator 85T,BLOCK_A,repair,2025-05-24 00:13:30,2025-05-24 09:43:30,9.5,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1198,EXC-03,Excavator 85T,BLOCK_A,maintenance,2025-05-28 22:12:07,2025-05-29 00:30:07,2.3,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1199,EXC-03,Excavator 85T,BLOCK_A,downtime,2025-06-09 15:49:55,2025-06-09 19:49:55,4.0,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1200,EXC-03,Excavator 85T,BLOCK_A,maintenance,2025-06-19 14:19:25,2025-06-19 18:37:25,4.3,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1201,EXC-03,Excavator 85T,BLOCK_A,downtime,2025-06-29 18:09:23,2025-06-29 22:15:23,4.1,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1202,EXC-03,Excavator 85T,BLOCK_A,maintenance,2025-07-09 15:46:41,2025-07-09 20:04:41,4.3,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1203,EXC-03,Excavator 85T,BLOCK_A,repair,2025-07-14 04:13:28,2025-07-14 09:43:28,5.5,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1204,EXC-03,Excavator 85T,BLOCK_A,repair,2025-07-23 12:10:34,2025-07-23 19:58:34,7.8,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1205,EXC-03,Excavator 85T,BLOCK_A,downtime,2025-07-30 13:41:55,2025-07-30 16:47:55,3.1,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1206,EXC-03,Excavator 85T,BLOCK_A,repair,2025-08-09 07:03:27,2025-08-09 11:45:27,4.7,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1207,EXC-03,Excavator 85T,BLOCK_A,repair,2025-08-16 12:02:22,2025-08-16 13:32:22,1.5,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1208,EXC-03,Excavator 85T,BLOCK_A,maintenance,2025-08-29 12:45:30,2025-08-29 17:45:30,5.0,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1209,EXC-03,Excavator 85T,BLOCK_A,repair,2025-09-08 11:56:30,2025-09-08 16:08:30,4.2,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1210,EXC-03,Excavator 85T,BLOCK_A,downtime,2025-09-17 10:14:49,2025-09-17 16:14:49,6.0,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1211,EXC-03,Excavator 85T,BLOCK_A,downtime,2025-09-21 23:06:07,2025-09-22 09:00:07,9.9,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1212,EXC-03,Excavator 85T,BLOCK_A,downtime,2025-09-26 04:15:04,2025-09-26 09:57:04,5.7,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1213,EXC-03,Excavator 85T,BLOCK_A,downtime,2025-09-30 10:19:28,2025-09-30 17:01:28,6.7,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1214,EXC-03,Excavator 85T,BLOCK_A,repair,2025-10-08 04:57:41,2025-10-08 07:09:41,2.2,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1215,EXC-03,Excavator 85T,BLOCK_A,downtime,2025-10-15 00:26:00,2025-10-15 04:26:00,4.0,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1216,EXC-03,Excavator 85T,BLOCK_A,repair,2025-10-19 18:56:44,2025-10-19 23:14:44,4.3,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1217,EXC-03,Excavator 85T,BLOCK_A,downtime,2025-10-27 05:23:22,2025-10-27 07:59:22,2.6,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1218,EXC-03,Excavator 85T,BLOCK_A,downtime,2025-10-29 13:37:00,2025-10-29 15:25:00,1.8,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1219,EXC-03,Excavator 85T,BLOCK_A,repair,2025-10-31 14:41:51,2025-10-31 17:47:51,3.1,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1220,EXC-03,Excavator 85T,BLOCK_A,downtime,2025-11-03 22:14:30,2025-11-04 02:02:30,3.8,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1221,EXC-03,Excavator 85T,BLOCK_A,maintenance,2025-11-13 19:41:02,2025-11-13 23:23:02,3.7,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1222,EXC-03,Excavator 85T,BLOCK_A,repair,2025-11-19 21:28:50,2025-11-20 05:22:50,7.9,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1223,EXC-03,Excavator 85T,BLOCK_A,downtime,2025-11-25 12:28:11,2025-11-25 15:28:11,3.0,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1224,EXC-03,Excavator 85T,BLOCK_A,downtime,2025-11-29 04:04:36,2025-11-29 13:28:36,9.4,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1225,EXC-03,Excavator 85T,BLOCK_A,downtime,2025-12-01 12:17:50,2025-12-01 13:35:50,1.3,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1226,EXC-03,Excavator 85T,BLOCK_A,downtime,2025-12-09 04:31:07,2025-12-09 13:43:07,9.2,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1227,EXC-03,Excavator 85T,BLOCK_A,downtime,2025-12-17 04:55:40,2025-12-17 13:01:40,8.1,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1228,EXC-03,Excavator 85T,BLOCK_A,maintenance,2025-12-22 15:38:14,2025-12-22 16:44:14,1.1,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1229,EXC-03,Excavator 85T,BLOCK_A,maintenance,2025-12-31 02:17:17,2025-12-31 08:47:17,6.5,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1230,EXC-03,Excavator 85T,BLOCK_A,downtime,2026-01-07 13:26:53,2026-01-07 18:32:53,5.1,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1231,EXC-03,Excavator 85T,BLOCK_A,downtime,2026-01-16 00:29:34,2026-01-16 03:29:34,3.0,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1232,EXC-03,Excavator 85T,BLOCK_A,maintenance,2026-01-21 11:49:23,2026-01-22 00:13:23,12.4,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1233,EXC-03,Excavator 85T,BLOCK_A,maintenance,2026-01-31 21:50:58,2026-02-01 01:14:58,3.4,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1234,EXC-03,Excavator 85T,BLOCK_A,maintenance,2026-02-07 12:50:41,2026-02-07 19:56:41,7.1,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1235,EXC-03,Excavator 85T,BLOCK_A,repair,2026-02-12 00:02:45,2026-02-12 04:02:45,4.0,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1236,EXC-03,Excavator 85T,BLOCK_A,maintenance,2026-02-16 13:33:28,2026-02-16 21:27:28,7.9,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1237,EXC-03,Excavator 85T,BLOCK_A,downtime,2026-03-01 16:34:46,2026-03-01 20:10:46,3.6,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1238,EXC-03,Excavator 85T,BLOCK_A,repair,2026-03-05 22:00:37,2026-03-06 01:30:37,3.5,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1239,EXC-03,Excavator 85T,BLOCK_A,downtime,2026-03-20 11:51:00,2026-03-20 18:21:00,6.5,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1240,EXC-03,Excavator 85T,BLOCK_A,downtime,2026-03-28 02:10:01,2026-03-28 05:52:01,3.7,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1241,EXC-03,Excavator 85T,BLOCK_A,maintenance,2026-04-06 11:15:24,2026-04-06 14:51:24,3.6,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1242,EXC-03,Excavator 85T,BLOCK_A,downtime,2026-04-10 17:15:27,2026-04-10 21:57:27,4.7,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1243,EXC-03,Excavator 85T,BLOCK_A,maintenance,2026-04-19 05:18:46,2026-04-19 10:36:46,5.3,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1244,EXC-03,Excavator 85T,BLOCK_A,downtime,2026-04-23 11:57:59,2026-04-23 17:21:59,5.4,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1245,EXC-03,Excavator 85T,BLOCK_A,maintenance,2026-05-04 12:23:57,2026-05-04 19:17:57,6.9,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1246,EXC-03,Excavator 85T,BLOCK_A,maintenance,2026-05-18 09:08:13,2026-05-18 14:38:13,5.5,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1247,EXC-03,Excavator 85T,BLOCK_A,maintenance,2026-05-25 19:20:17,2026-05-26 00:38:17,5.3,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1248,EXC-03,Excavator 85T,BLOCK_A,downtime,2026-05-31 08:02:00,2026-05-31 10:02:00,2.0,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1249,EXC-03,Excavator 85T,BLOCK_A,downtime,2026-06-04 15:42:24,2026-06-05 00:00:24,8.3,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1250,EXC-03,Excavator 85T,BLOCK_A,downtime,2026-06-11 08:03:37,2026-06-11 12:21:37,4.3,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1251,EXC-03,Excavator 85T,BLOCK_A,maintenance,2026-06-25 02:21:09,2026-06-25 04:09:09,1.8,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1252,EXC-03,Excavator 85T,BLOCK_A,downtime,2026-07-05 12:04:13,2026-07-05 20:46:13,8.7,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1253,EXC-03,Excavator 85T,BLOCK_A,downtime,2026-07-18 02:39:42,2026-07-18 05:57:42,3.3,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1254,EXC-03,Excavator 85T,BLOCK_A,maintenance,2026-07-31 09:08:26,2026-07-31 11:32:26,2.4,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1255,EXC-03,Excavator 85T,BLOCK_A,repair,2026-08-02 14:30:03,2026-08-02 21:12:03,6.7,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1256,EXC-03,Excavator 85T,BLOCK_A,maintenance,2026-08-06 06:51:04,2026-08-06 11:15:04,4.4,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1257,EXC-03,Excavator 85T,BLOCK_A,downtime,2026-08-17 01:51:40,2026-08-17 07:57:40,6.1,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1258,EXC-03,Excavator 85T,BLOCK_A,maintenance,2026-08-23 11:15:17,2026-08-23 14:45:17,3.5,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1259,EXC-04,Excavator 120T,BLOCK_B,downtime,2025-01-06 21:15:12,2025-01-06 22:57:12,1.7,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1260,EXC-04,Excavator 120T,BLOCK_B,downtime,2025-01-16 03:21:20,2025-01-16 12:09:20,8.8,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1261,EXC-04,Excavator 120T,BLOCK_B,downtime,2025-01-19 09:26:23,2025-01-19 12:50:23,3.4,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1262,EXC-04,Excavator 120T,BLOCK_B,downtime,2025-01-27 16:48:35,2025-01-28 00:42:35,7.9,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1263,EXC-04,Excavator 120T,BLOCK_B,downtime,2025-02-02 15:18:35,2025-02-02 18:18:35,3.0,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1264,EXC-04,Excavator 120T,BLOCK_B,maintenance,2025-02-10 18:33:19,2025-02-10 20:33:19,2.0,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1265,EXC-04,Excavator 120T,BLOCK_B,downtime,2025-02-17 05:54:32,2025-02-17 13:48:32,7.9,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1266,EXC-04,Excavator 120T,BLOCK_B,repair,2025-02-19 17:36:31,2025-02-19 21:18:31,3.7,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1267,EXC-04,Excavator 120T,BLOCK_B,downtime,2025-03-02 02:49:30,2025-03-02 04:49:30,2.0,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1268,EXC-04,Excavator 120T,BLOCK_B,downtime,2025-03-08 11:07:27,2025-03-08 19:19:27,8.2,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1269,EXC-04,Excavator 120T,BLOCK_B,downtime,2025-03-13 15:19:44,2025-03-13 20:31:44,5.2,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1270,EXC-04,Excavator 120T,BLOCK_B,maintenance,2025-03-22 06:06:02,2025-03-22 09:48:02,3.7,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1271,EXC-04,Excavator 120T,BLOCK_B,repair,2025-03-27 15:18:11,2025-03-27 21:00:11,5.7,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1272,EXC-04,Excavator 120T,BLOCK_B,maintenance,2025-04-12 01:55:12,2025-04-12 06:01:12,4.1,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1273,EXC-04,Excavator 120T,BLOCK_B,downtime,2025-04-17 19:44:01,2025-04-17 23:38:01,3.9,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1274,EXC-04,Excavator 120T,BLOCK_B,maintenance,2025-04-23 22:02:11,2025-04-24 05:20:11,7.3,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1275,EXC-04,Excavator 120T,BLOCK_B,maintenance,2025-04-29 05:38:24,2025-04-29 10:50:24,5.2,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1276,EXC-04,Excavator 120T,BLOCK_B,downtime,2025-05-09 23:11:30,2025-05-10 02:05:30,2.9,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1277,EXC-04,Excavator 120T,BLOCK_B,repair,2025-05-15 14:45:34,2025-05-15 19:15:34,4.5,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1278,EXC-04,Excavator 120T,BLOCK_B,maintenance,2025-05-27 07:36:38,2025-05-27 14:54:38,7.3,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1279,EXC-04,Excavator 120T,BLOCK_B,maintenance,2025-06-01 09:37:19,2025-06-01 12:07:19,2.5,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1280,EXC-04,Excavator 120T,BLOCK_B,repair,2025-06-03 17:01:43,2025-06-04 02:25:43,9.4,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1281,EXC-04,Excavator 120T,BLOCK_B,repair,2025-06-09 18:29:16,2025-06-09 23:35:16,5.1,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1282,EXC-04,Excavator 120T,BLOCK_B,downtime,2025-06-17 12:02:39,2025-06-17 16:50:39,4.8,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1283,EXC-04,Excavator 120T,BLOCK_B,downtime,2025-06-21 13:03:07,2025-06-21 18:03:07,5.0,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1284,EXC-04,Excavator 120T,BLOCK_B,maintenance,2025-06-30 12:53:17,2025-07-01 01:11:17,12.3,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1285,EXC-04,Excavator 120T,BLOCK_B,maintenance,2025-07-07 10:34:00,2025-07-07 15:04:00,4.5,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1286,EXC-04,Excavator 120T,BLOCK_B,downtime,2025-07-10 20:04:43,2025-07-10 23:46:43,3.7,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1287,EXC-04,Excavator 120T,BLOCK_B,downtime,2025-07-17 14:04:39,2025-07-18 13:52:39,23.8,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1288,EXC-04,Excavator 120T,BLOCK_B,maintenance,2025-07-29 16:12:31,2025-07-29 20:24:31,4.2,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1289,EXC-04,Excavator 120T,BLOCK_B,downtime,2025-08-04 21:48:03,2025-08-05 05:42:03,7.9,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1290,EXC-04,Excavator 120T,BLOCK_B,downtime,2025-08-11 19:25:13,2025-08-12 02:01:13,6.6,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1291,EXC-04,Excavator 120T,BLOCK_B,downtime,2025-08-19 22:15:08,2025-08-20 02:51:08,4.6,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
